frame.number,protocol,function,eth.src,eth.dst,ip.src,ip.dst,tcp.flags_ack,tcp.flags_fin,tcp.flags_reset,tcp.flags_syn,tcp.hdr_len,tcp.len,tcp.payload,ip.flags_df,ip.flags_mf,ip.flags_rb,ip.frag_offset,ip.hdr_len,ip.len,ip.ttl,ip.checksum,tcp.checksum,tcp.dstport,tcp.srcport,udp.checksum,udp.dstport,udp.length,udp.payload,udp.srcport,pn_rt.cycle_counter,ground_truth
8732051,Profinet,DCE RPC CONNECT REQUEST,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,172.16.106.11,172.16.106.24,0,0,0,0,0,0,0,False,False,False,0,20,553,64,0x49e3,0,0,0,0x3533,34964,533,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:85:1e:c8:a9:02:00:10:10:8d:0e:28:63:36:9a:90:b3:00:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:bd:01:00:00:00:00:a9:01:00:00:a9:01:00:00:a9:01:00:00:00:00:00:00:a9:01:00:00:01:01:00:41:01:00:00:01:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:03:28:63:36:9a:90:b3:de:a0:00:00:6c:97:11:d1:82:71:00:64:01:0e:00:2a:00:00:00:11:02:58:88:92:00:0b:66:65:73:74:6f:2d:73:70:73:2d:31:01:02:00:56:01:00:00:01:00:01:88:92:00:00:00:02:00:28:80:01:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:00:01:00:02:00:01:00:25:01:02:00:56:01:00:00:02:00:02:88:92:00:00:00:02:00:28:80:20:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:01:00:02:00:01:00:05:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:01:04:00:4a:01:00:00:01:00:00:00:00:00:00:00:00:10:01:00:00:00:04:00:01:00:00:10:00:00:00:00:01:00:00:01:01:80:00:00:00:10:01:00:00:00:01:00:00:01:01:80:01:00:00:10:01:00:00:00:01:00:00:01:01:80:02:00:00:10:01:00:00:00:01:00:00:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:01:00:00:00:02:00:00:00:01:00:01:00:00:00:01:00:01:00:01:00:20:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:02:00:00:00:03:00:00:00:01:00:01:00:00:00:02:00:02:00:02:00:20:01:01:01:03:00:16:01:00:00:01:88:92:00:00:00:00:00:01:00:03:00:01:01:00:c0:00:a0:00,53428,0,0
8732084,Profinet,DCE RPC CONTROL RESPONSE,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,172.16.106.25,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4e04,0,0,0,0x92fa,54485,140,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:20:37:7e:ac:02:00:10:10:b0:e9:ac:64:17:03:4f:c5:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:00:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:81:10:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:05:00:00:00:08:00:00,49152,0,0
8732110,Profinet,DCE RPC CONNECT RESPONSE,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,172.16.106.24,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,198,64,0x4de2,0,0,0,0x5c12,53428,178,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:85:1e:c8:a9:02:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:5a:00:00:00:00:01:00:00:00:00:46:00:00:00:a9:01:00:00:00:00:00:00:46:00:00:00:81:01:00:1e:01:00:00:01:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:03:54:e3:b0:00:55:b1:88:92:81:02:00:08:01:00:00:01:00:01:80:01:81:02:00:08:01:00:00:02:00:02:80:20:81:03:00:08:01:00:00:01:00:02:01:00,49152,0,0
8732119,Profinet,DCE RPC CONTROL REQUEST,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,172.16.106.11,172.16.106.24,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x3576,0,0,0,0x24ca,49152,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:85:1e:c8:a9:02:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:20:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:01:10:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:03:00:00:00:01:00:00,53428,0,0
8732173,Profinet,DCE RPC CONTROL RESPONSE,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,172.16.106.24,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4e07,0,0,0,0xbcbf,53428,140,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:85:1e:c8:a9:02:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:00:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:81:10:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:03:00:00:00:08:00:00,49152,0,0
8732237,Profinet,DCE RPC CONTROL REQUEST,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,172.16.106.25,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4e03,0,0,0,0xa262,34964,140,04:00:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:14:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:1a:74:02:28:00:00:00:10:80:00:54:e3:b0:00:55:b7:00:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:af:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:01:12:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:05:00:00:00:02:00:00,49152,0,0
8732242,Profinet,DCE RPC CONTROL RESPONSE,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,172.16.106.13,172.16.106.25,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x9a02,0,0,0,0x7839,49152,140,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:14:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:1a:74:02:28:00:00:00:10:80:00:54:e3:b0:00:55:b7:08:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:00:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:81:12:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:05:00:00:00:08:00:00,63414,0,0
8732321,Profinet,DCE RPC CONTROL REQUEST,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,172.16.106.24,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4e06,0,0,0,0x8629,34964,140,04:00:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:0e:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:a1:ea:24:28:00:00:00:10:80:00:54:e3:b0:00:55:b1:00:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:af:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:01:12:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:03:00:00:00:02:00:00,49152,0,0
8732328,Profinet,DCE RPC CONTROL RESPONSE,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,172.16.106.11,172.16.106.24,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0xef3e,0,0,0,0x8afc,49152,140,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:0e:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:a1:ea:24:28:00:00:00:10:80:00:54:e3:b0:00:55:b1:09:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:00:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:81:12:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:03:00:00:00:08:00:00,51130,0,0
9542662,ARP,REPLY,18:db:f2:38:71:39,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9542672,S7,PLUS_REQUEST,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,22,03:00:00:16:11:e0:00:00:00:01:00:c0:01:0a:c1:02:01:00:c2:02:01:00,True,False,False,0,20,62,64,0xc72c,0x9653,102,44548,0,0,0,0,0,0,0
9542714,S7,PLUS_RESPONSE,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,22,03:00:00:16:11:d0:00:01:00:03:00:c0:01:0a:c1:02:01:00:c2:02:01:00,False,False,False,0,20,62,30,0x6abd,0xf85a,44548,102,0,0,0,0,0,0,0
9542721,S7,OPEN CONNECTION,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,25,03:00:00:19:02:f0:80:32:01:00:00:00:00:00:08:00:00:f0:00:00:01:00:01:01:e0,True,False,False,0,20,65,64,0xc727,0xbfbd,102,44548,0,0,0,0,0,0,0
9542749,S7,OPEN CONNECTION,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,27,03:00:00:1b:02:f0:80:32:03:00:00:00:00:00:08:00:00:00:00:f0:00:00:01:00:01:00:f0,False,False,False,0,20,67,30,0x6ab7,0x0fb2,44548,102,0,0,0,0,0,0,0
9542761,S7,DOWNLOAD REQUEST,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,49,03:00:00:31:02:f0:80:32:01:00:00:01:00:00:20:00:00:1a:00:01:00:00:00:00:00:09:5f:30:38:30:30:30:30:31:50:0d:31:30:30:30:31:34:30:30:30:30:30:32:38,True,False,False,0,20,89,64,0xc70e,0xe72f,102,44548,0,0,0,0,0,0,0
9542783,S7,DOWNLOAD REQUEST,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,20,03:00:00:14:02:f0:80:32:03:00:00:01:00:00:01:00:00:00:00:1a,False,False,False,0,20,60,30,0x6abd,0x094a,44548,102,0,0,0,0,0,0,0
9543028,S7,DOWNLOAD END,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,35,03:00:00:23:02:f0:80:32:01:00:00:17:00:00:12:00:00:1c:00:00:00:00:00:00:00:09:5f:30:38:30:30:30:30:31:50,False,False,False,0,20,75,30,0x6aab,0xb16c,44548,102,0,0,0,0,0,0,0
9543040,S7,DOWNLOAD END,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,20,03:00:00:14:02:f0:80:32:03:00:00:17:00:00:01:00:00:00:00:1c,True,False,False,0,20,60,64,0xc728,0xa622,102,44548,0,0,0,0,0,0,0
9543041,S7,PLC CONTROL,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,43,03:00:00:2b:02:f0:80:32:01:00:00:02:00:00:1a:00:00:28:00:00:00:00:00:00:fd:00:0a:01:00:30:38:30:30:30:30:31:50:05:5f:49:4e:53:45,True,False,False,0,20,83,64,0xc710,0xac83,102,44548,0,0,0,0,0,0,0
9543152,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6aca,0x925f,44548,102,0,0,0,0,0,0,1
9543165,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,False,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6ac9,0xc21e,44548,102,0,0,0,0,0,0,1
9584248,ARP,REQUEST,18:db:f2:38:71:39,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9584249,ARP,REPLY,28:63:36:a9:de:e6,18:db:f2:38:71:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9700831,ARP,REPLY,18:db:f2:38:71:39,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9700845,S7,PLUS_REQUEST,18:db:f2:38:71:39,28:63:36:a9:ac:eb,172.16.106.199,172.16.106.12,True,False,False,False,20,22,03:00:00:16:11:e0:00:00:00:35:00:c1:02:01:00:c2:02:01:02:c0:01:0a,True,False,False,0,20,62,64,0xc569,0x1eb4,102,53392,0,0,0,0,0,0,1
9700879,S7,PLUS_RESPONSE,28:63:36:a9:ac:eb,18:db:f2:38:71:39,172.16.106.12,172.16.106.199,True,False,False,False,20,22,03:00:00:16:11:d0:00:35:00:05:00:c0:01:0a:c1:02:01:00:c2:02:01:02,False,False,False,0,20,62,30,0x5b9d,0x0337,53392,102,0,0,0,0,0,0,1
9700892,S7,OPEN CONNECTION,18:db:f2:38:71:39,28:63:36:a9:ac:eb,172.16.106.199,172.16.106.12,True,False,False,False,20,25,03:00:00:19:02:f0:80:32:01:00:00:02:00:00:08:00:00:f0:00:00:01:00:01:01:e0,True,False,False,0,20,65,64,0xc564,0xcacf,102,53392,0,0,0,0,0,0,1
9700909,S7,OPEN CONNECTION,28:63:36:a9:ac:eb,18:db:f2:38:71:39,172.16.106.12,172.16.106.199,True,False,False,False,20,27,03:00:00:1b:02:f0:80:32:03:00:00:02:00:00:08:00:00:00:00:f0:00:00:01:00:01:00:f0,False,False,False,0,20,67,30,0x5b97,0x1ac4,53392,102,0,0,0,0,0,0,1
9814566,ARP,REPLY,00:30:de:41:df:28,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9814571,Profinet,DCE RPC READ REQUEST,28:63:36:a9:ac:eb,00:30:de:41:df:28,172.16.106.12,172.16.106.22,0,0,0,0,0,0,0,False,False,False,0,20,192,30,0x5b22,0,0,0,0x2caa,49152,172,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:00:02:ee:01:1d:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:0b:00:00:00:00:00:10:10:80:bc:28:63:36:a9:ac:eb:e8:03:00:00:01:00:00:00:06:00:00:00:02:00:ff:ff:ff:ff:54:00:00:00:00:00:40:20:00:00:40:00:00:00:40:20:00:00:00:00:00:00:40:00:00:00:00:09:00:3c:01:00:00:08:a8:1b:42:19:e7:2b:47:47:af:de:2b:1a:58:56:7e:09:00:00:00:00:00:00:00:01:00:00:f8:42:00:00:20:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00,49155,0,1
9814578,Profinet,DCE RPC READ RESPONSE,00:30:de:41:df:28,28:63:36:a9:ac:eb,172.16.106.22,172.16.106.12,0,0,0,0,0,0,0,False,False,False,0,20,208,64,0x4dd2,0,0,0,0x4f8b,49155,188,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:00:02:ee:01:1d:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:0b:00:00:00:00:00:10:10:80:bc:28:63:36:a9:ac:eb:e8:03:00:00:01:00:00:00:06:00:00:00:02:00:ff:ff:ff:ff:64:00:00:00:00:00:00:00:00:00:50:00:00:00:40:20:00:00:00:00:00:00:50:00:00:00:80:09:00:3c:01:00:00:08:a8:1b:42:19:e7:2b:47:47:af:de:2b:1a:58:56:7e:09:00:00:00:00:00:00:00:01:00:00:f8:42:00:00:00:10:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:04:00:00:0c:01:00:00:00:00:00:00:00:00:00:80:00,49152,0,1
9910735,0,0,28:63:36:a9:ac:eb,18:db:f2:38:71:39,172.16.106.12,172.16.106.199,True,False,True,False,20,0,0,False,False,False,0,20,40,30,0x5a95,0x7fff,53392,102,0,0,0,0,0,0,1
9910753,0,0,28:63:36:a9:ac:eb,18:db:f2:38:71:39,172.16.106.12,172.16.106.199,False,False,True,False,20,0,0,False,False,False,0,20,40,30,0x5a94,0x8f8b,53392,102,0,0,0,0,0,0,1
10343502,ARP,REPLY,18:db:f2:38:71:39,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10343519,S7,PLUS_REQUEST,18:db:f2:38:71:39,28:63:36:a9:ac:eb,172.16.106.199,172.16.106.12,True,False,False,False,20,22,03:00:00:16:11:e0:00:00:00:37:00:c1:02:01:00:c2:02:01:02:c0:01:0a,True,False,False,0,20,62,64,0x93a9,0x6f0b,102,53394,0,0,0,0,0,0,1
10343546,S7,PLUS_RESPONSE,28:63:36:a9:ac:eb,18:db:f2:38:71:39,172.16.106.12,172.16.106.199,True,False,False,False,20,22,03:00:00:16:11:d0:00:37:00:05:00:c0:01:0a:c1:02:01:00:c2:02:01:02,False,False,False,0,20,62,30,0x598c,0x538e,53394,102,0,0,0,0,0,0,1
10343554,S7,OPEN CONNECTION,18:db:f2:38:71:39,28:63:36:a9:ac:eb,172.16.106.199,172.16.106.12,True,False,False,False,20,25,03:00:00:19:02:f0:80:32:01:00:00:02:00:00:08:00:00:f0:00:00:01:00:01:01:e0,True,False,False,0,20,65,64,0x93a4,0x1b29,102,53394,0,0,0,0,0,0,1
10343581,S7,OPEN CONNECTION,28:63:36:a9:ac:eb,18:db:f2:38:71:39,172.16.106.12,172.16.106.199,True,False,False,False,20,27,03:00:00:1b:02:f0:80:32:03:00:00:02:00:00:08:00:00:00:00:f0:00:00:01:00:01:00:f0,False,False,False,0,20,67,30,0x5986,0x6b1d,53394,102,0,0,0,0,0,0,1
10475822,ARP,REPLY,00:30:de:41:df:28,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10475830,Profinet,DCE RPC READ REQUEST,28:63:36:a9:ac:eb,00:30:de:41:df:28,172.16.106.12,172.16.106.22,0,0,0,0,0,0,0,False,False,False,0,20,192,30,0x58fd,0,0,0,0x2ba9,49152,172,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:00:02:ee:01:1d:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:0b:00:00:00:00:00:10:10:80:bc:28:63:36:a9:ac:eb:e8:03:00:00:01:00:00:00:07:00:00:00:02:00:ff:ff:ff:ff:54:00:00:00:00:00:40:20:00:00:40:00:00:00:40:20:00:00:00:00:00:00:40:00:00:00:00:09:00:3c:01:00:00:09:a8:1b:42:19:e7:2b:47:47:af:de:2b:1a:58:56:7e:09:00:00:00:00:00:00:00:01:00:00:f8:42:00:00:20:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00,49155,0,1
10475839,Profinet,DCE RPC READ RESPONSE,00:30:de:41:df:28,28:63:36:a9:ac:eb,172.16.106.22,172.16.106.12,0,0,0,0,0,0,0,False,False,False,0,20,208,64,0x4dd1,0,0,0,0x4e8a,49155,188,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:00:02:ee:01:1d:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:0b:00:00:00:00:00:10:10:80:bc:28:63:36:a9:ac:eb:e8:03:00:00:01:00:00:00:07:00:00:00:02:00:ff:ff:ff:ff:64:00:00:00:00:00:00:00:00:00:50:00:00:00:40:20:00:00:00:00:00:00:50:00:00:00:80:09:00:3c:01:00:00:09:a8:1b:42:19:e7:2b:47:47:af:de:2b:1a:58:56:7e:09:00:00:00:00:00:00:00:01:00:00:f8:42:00:00:00:10:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:04:00:00:0c:01:00:00:00:00:00:00:00:00:00:80:00,49152,0,1
10591705,0,0,28:63:36:a9:ac:eb,18:db:f2:38:71:39,172.16.106.12,172.16.106.199,True,False,True,False,20,0,0,False,False,False,0,20,40,30,0x584e,0xcad1,53394,102,0,0,0,0,0,0,1
10591723,0,0,28:63:36:a9:ac:eb,18:db:f2:38:71:39,172.16.106.12,172.16.106.199,False,False,True,False,20,0,0,False,False,False,0,20,40,30,0x584d,0x8d17,53394,102,0,0,0,0,0,0,1
10998559,ARP,REPLY,18:db:f2:38:71:39,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10998573,S7,PLUS_REQUEST,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,22,03:00:00:16:11:e0:00:00:00:01:00:c0:01:0a:c1:02:01:00:c2:02:01:00,True,False,False,0,20,62,64,0xd467,0x3629,102,44554,0,0,0,0,0,0,1
10998611,S7,PLUS_RESPONSE,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,22,03:00:00:16:11:d0:00:01:00:03:00:c0:01:0a:c1:02:01:00:c2:02:01:00,False,False,False,0,20,62,30,0x69f7,0x9830,44554,102,0,0,0,0,0,0,1
10999004,S7,PLC CONTROL,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,43,03:00:00:2b:02:f0:80:32:01:00:00:02:00:00:1a:00:00:28:00:00:00:00:00:00:fd:00:0a:01:00:30:38:30:30:30:30:31:50:05:5f:49:4e:53:45,True,False,False,0,20,83,64,0xd44a,0x4b9b,102,44554,0,0,0,0,0,0,1
10999095,S7,PLC STOP,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,33,03:00:00:21:02:f0:80:32:01:00:00:03:00:00:10:00:00:29:00:00:00:00:00:09:50:5f:50:52:4f:47:52:41:4d,True,False,False,0,20,73,64,0xd453,0xa890,102,44554,0,0,0,0,0,0,1
10999209,S7,PLC STOP,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,20,03:00:00:14:02:f0:80:32:03:00:00:03:00:00:01:00:00:00:00:29,False,False,False,0,20,60,30,0x69f2,0xa6dd,44554,102,0,0,0,0,0,0,1
10999480,Profinet,ACYCLIC IO ALARM LOW,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10999486,Profinet,ACYCLIC IO ALARM LOW,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11005323,S7,0,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,37,03:00:00:25:02:f0:80:32:01:00:00:04:00:00:14:00:00:28:00:00:00:00:00:00:fd:00:00:09:50:5f:50:52:4f:47:52:41:4d,True,False,False,0,20,77,64,0xd44d,0xa752,102,44554,0,0,0,0,0,0,1
11005368,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6a01,0x3109,44554,102,0,0,0,0,0,0,0
11005378,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,False,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6a00,0xc062,44554,102,0,0,0,0,0,0,0
11006149,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11006150,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:9a:90:b3,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11008647,Profinet,PN DCP IDENTIFY REQUEST,28:63:36:9a:90:b3,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11023732,Profinet,PN DCP IDENTIFY REQUEST,28:63:36:9a:90:b3,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11038717,Profinet,PN DCP IDENTIFY RESPONSE SUCCESS,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11038793,Profinet,PN DCP IDENTIFY REQUEST,28:63:36:9a:90:b3,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11038801,Profinet,PN DCP IDENTIFY RESPONSE SUCCESS,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11044747,ARP,REPLY,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
